text,label
이런 쓰레기같으니..시간이 아깝다,1
개봉까지 하다니 깜놀임,1
재미없을거같아 공백10자,1
겨우... 이런걸 ㅋ 명불허전,1
"이걸 진지하게 연출해보려는,그정신세계가 정말 궁금해.나중에 디-워로 증명됐지만...",1
초딩도 안보는영화 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
초딩 1학년때 봤던 우뢰매 시리즈중 역대 최악의 작품으로 기억남..,1
심형래형 미안 ㅋㅋ,1
갈수록 내용은 허술해진다,1
케이블 영화 채널놈들은 영화는 안틀고  하루종일  재방만 틀어대니 원 ㅉㅉㅉ,1
아놔 로그인 하게 만드는;; 시작할때는 그럴듯하게 광고하더니 뒤로 갈수록 왜 이렇게 진부하고 지루하고 리얼리티가 떨어지는지;;; 연기자들이 아깝습니다,1
마지막까지 강예원 발연기에 집중도 안되고 짜증난다 아 짜증나,1
아 진짜 후반부 가면 갈수록 핵노잼 되네 억지연출에 발연기에 tvn드라마 못따라온다 휴,1
마지막회라도 여주 안나오면 좋겠네요 진짜 그지같은연기 보기싫어요!!!!,1
어릴땐 영화로 대박인기끌고 어른되서 마약으로 인기끌고,1
지금보니 걍쓰렉 쓰레기처분해라,1
"배우,시나리오,연출이 삼위일체로 3류를 만들어낸다",1
미스 캐스팅이 결정적이였지만 영화자체도 별 흥미 없었던,1
갈수록 퇴보하는 내용과 그래픽... 시간이 지나면 보통 시리즈영화는 발전하기 마련인데 우뢰매는 거꾸로 간다.  1편이 그립구나.,1
"이걸로 번돈  모두다 디-워에 쳐박고,장렬하게 전사하신 고 심형래옹의 명복을 빕니다",1
심형래씨는 답이 없는거 같네 ㅋㅋ,1
우뢰매 시리즈중 최악의 재미,1
돌아왔다 형래..,1
전체 스토리 전개에서 여자와의 로맨스는 쌩뚱 맞았다,1
웬만한 영화 그냥 봐주는데 이건 정말 재미없었음...,1
정말 급 실망..  이것도 영화라고 만든건지.. 스릴러 같은 소리하네..,1
하아.... 긴장감도없고 스릴 액션도 없고... 하아....,1
예상 할수 있는 반전이였다..기대했는데 별로,1
킬링타임용도도 안될듯..시간이 아깝네요..,1
now that I found you,1
너무뻔해 결말도 몰입도 초반에 엄마 같더만 결국엄마고 ...,1
지루하진 않았지만 별로..,1
개노잼 개쓰렉 영화입니다 너무지겹지만 결말이 궁금해서 끝까지 봤지만 시간남아돌아도 안보는걸 추천합니다 ㅠㅠ 내시간 ㅠㅠ,1
아무리 영화이고 픽션이라지만 말이 안되는 상황들이 좀 많이 보이네요. 긴장감도 그닥 못 느끼겠고.. 보면서 이상하다 이상하다 싶은 부분들이 결국 말미에 가서 그 이유를 알겠더군요. 억지 반전을 위해서 억지 상황설정...,1
쯔~~8점대는 정말 아니다..평점을 내리기 위해 1점 줍니다.,1
영화너무짜증을떠나서열받는정도고이런영화첨봤고진짜누가평점다는건지진짜화난다 진짜화난다  나도영화만들겠다  악  스트레스 뭐라더 나쁜표현이생각이안날정도다먼 말도안되는영화평점들인지 화가삭히질않는다,1
"김상경 연기는 정말  답없고, 박성웅은  모든영화에서 똑같은 모습...  그냥  보는 내내 짜증나는 영화 물론 결말도  어이상실...",1
10점준사람들이 너무 많네.... 우울한 현실에 영화만이라도 속좀 시원했음 좋겠다..이런 거말고...,1
영화가 어설픈데 김상경 연기는 오바스럽고 더 어설프다 연기를 원래 못했었나? 암튼 최악이다,1
또 다른류의 쓰레기 한국영화 설정은 좋았으나 전개과정이 매우 아쉽다.,1
망할수 밖에 없다..좋은 출연진으로  짜증만 유발하면 이리된다..망함..,1
와 어떻게 이런 명품배우들 데리고 이렇게 재미없는 스토리로 만들 수가 있지??... 대박이다,1
개연성도 좀 부족하고.. 중간에 조폭 얘기 나올땐 뭔가 했는데내용 다 알고 나서도 별 감흥이 없음. 뭔가 애매하기 짝이 없던 영화..박성웅 대사도 별로 없고..개인적으로 별로였음,1
대체 이게 왜 평점이 이렇게 높은지 이해가 안가네요제목이랑 영화가 잘어울리지도 않고 그냥 중간에 억지로 시나리오 넣은듯한 걍 정말 맘에안듬,1
평점 너무 말도 안되게 높네요,1
재료는 좋은데 x맛인 음식을 먹은 기분. 요리사를 불러서 컴플레인을걸고 싶을 정도의 영화랄까.,1
뭔 사형수 살린다고 경찰이 경찰을 쏘냐 어이없네,1
"[ 스토리 3 비주얼 3 연출 3, 연기 4 ]　스토리가 부실하니 배우들의 뜨거운 열연은 공허하고, 신인 감독은 패기가 전혀 없었다.",1
연기그따위로할래?으엉?,1
스포안보려고 베스트 평점 쟤꺼만ㅡㅡ보고 낚여서봤다 이 쓰레기색히야 아놔...,1
빵점은 없나?  웬만한 영화 닥치고 잘보는데 이건 너무하네 지루해서 욕나오고 토나온다 쩔어,1
정말 재미없음여주인공도 짜증나는 연기.아빠는 더 어색한 연기.그냥 짜증나는 영화.,1
음.. 도대체 포스터랑 영화의 상관성은 어디에..;;스릴러..미스터리... 과연?이네요ㅠㅋㅋ그래도 설마설마하면서 무언가 있겠지라는 생각으로 끝까지참고 보게만들었어서 1점보단 더 드렸어요~ 100점만점에2점ㅋ이 영화를 왜만들었는가가 미스터리!,1
정말 무시무시한 연기와 연출,1
영화소개 보니까 연기파 배우들의 출연과 반전으로 유명한 영화라고 하던데 누가 여기서 연기를 잘하고 무슨 반전이 있다는거죠?  스토리도 허술하고 무섭지도 않고 영화가 끝났을때 헛웃음이 나올 정도였소.,1
보다가 잤다  보다가 잤다,1
나름대로 멋있는 스콧 글렌 너무 똑똑한 애와 말이 안되는 각본,1
"아무 것도 느낄 수 없는, 그 무엇도 느낄 것이 없는 영화.",1
이 영화 한국 극장에서 개봉했을때는 망한 케이스 였음..,1
"제목 만으로도 만점...,",1
지루하다.,1
로버트 다우니 주니어의 연기에는 찬사를 보내지만 전기영화로써의 매력은 없다,1
채플린영화는보고싶은데이영화는지루했다,1
연기력들을 떠나서 내용이 너무 어설프다...귀신들이 사람들눈에 안보인다면서 그림자가 버젓히 사람들 덥고있고 ㅋㅋ드라마 매니안데 최악의 드라마임,1
인생 15년만에 이런 드라마를 보게 될줄이야  충격 먹어서 과외도 못하겠다  엄마한테 말하면 내일 학교 빠지게 해줄까??,1
장난까냐 미칀 제작진 놈들하고 발연기하는 몇몇배우드라마 각본 대본 감독의.중요성을 알게해줬다,1
주인공버프ㅋㅋㅋㅋ 안죽어ㅋㅋ그리고좋음아이템은 다가져네 ㅋㅋㅋ,1
야경군일지에서 최고 연기력을 보여준건 김흥수...작가. Pd  . 액션하나하나 모두가 개판. 어설픈 연기력에  너무큰실망. 연기지도를 어떻게 한거냐? 김흥수에게만 ★5개 줌김흥수 화이팅 앞으로도 더 많은 활동부탁해요,1
볼거없어서 봄...아싸 오늘끝난다 야호,1
마지막회 보는중에 열받아서 글남긴다.감독이 문젠가.. 작가가 문젠가모든 연결이 지 맘대로 매끄러운구석이 하나도 음네..옛날 우뢰매 보다 더 졸작 느낌이다.,1
장난하는것도 아니고 연기도 개판이고 섭외도 개판이고  혹시 작가 오로라공주 작가요?,1
왜 극을 이런식으로 짜지?ㅋㅋ 도하 고성희누나 팬이라서 보는데 너무하네요 이럴거면 차라리 연출을 BBC에서 꿔오세요 ㅋㅋ 축구의 슈틸리케같이요,1
배우 팬 아니면 못보는 드라마...,1
지금까지 본 드라마중 최악의 드라마네요..스토리..연출..연기...아이구...정일우씨가 아깝다...다음엔 가려가며출연하세요..,1
야경꾼 애들 멍청... 만파식적놓고 오고 뺏기고 신궁으로 나대다가 없어지고 ㅋㅋㅋ 도하는 사담한테 지 발로 가 놓고 용서치 않겠다 ㅋㅋ? 뭐여...노답 몇몇 연기파 배우들 아니였으면 더 노답일뻔,1
배우들이 아깝다 배우들이 아까워 스토리가 개판이야,1
왜 이런걸  만들었는지  모르겠네. 첫회만 볼만하군,1
이무기 쏠라믄 보자마자 쏴야지 말이 겁나 많아... 일단쏘고 말해도 되자너.. 그동안 당해도 나아진게 없네.. 도하는 지가 지발로 가놓고 왜 억지로 잡혀온듯한 연기 뭐임... 이거 보던거라 보긴하는데 답답허다...,1
별하나도 아깝다. 정말 등장인물들 하나같이 바보같고 억지스러 개판 스토리에.  주인공들 연기도 개판.  정말 보기 짜증나는 스토리.  이 따위걸 드라마화하다니. 소재가 그리 없나.,1
폼잡다가 시간다보내내ㅡㅡ,1
스토리 진행이 너무 억지잖아...,1
도하빼고 다른 주조연땜시이거준다 고성희연기진짜짱나,1
워스트 오브 워스트  작가 감독 배우 다 따로 놀아,1
정말  여기 주인공은  사담 !모두들 사담의 말에 헉연기들도  완전어색  언제끝나는지,1
참 드라마 미치도록 답답하네요,1
지루하구 구성도 한계에 다달했다 한심한 드라마 같군요,1
끝나는 마당에 좀완성도가 있으면 좋겠는데 전혀 없습니다. 배우들 연기도 어설픈거 어찌좀 해봐요 ㅋㅋㅋ 진짜 못함~ ㅋㅋㅋ 제발 말좀 들어~제발 꼭 고쳐라,1
"1점도 아까운데요. 여주는 연기가 늘은 거 같지도 않고, 심지어 여주에 주인공 좋아하는 여자에 주인공까지 쓸모있는 인간이 없어...뭔 내용을 이리 끌어요? 이거 내일 끝나는 거 맞습니까?",1
이런것을 드라마라고.더럽게 재미없네.연기자들도 연기 못하구,1
"아주작가다신이런작품하지마라,이거보다속터져죽겄다정일우존나답답하게나오고,다뺐기고ㅡㅡ작가참답없어",1
벡터맨같은 어린이프로도 퀄리티가 이보단 좋았다.,1
"일부발연기까지는어떻게든 참고 보겠는데 이거 만든 감독하고 작가, 연출.드라마 이따위로 만들래요? 스토리가 연결도이상하고, 패턴이 복붙하는듯하고, 참ㅋ 연기파배우몇아니였음.다운받아보는것도 내 컴퓨터한테 미안할지경이네.절대DVD내지마시길,망합니다 백프로.",1
최악의 드라마중 하나...진짜 안보는게 답! 재미도 없고 전개는 어처구니없고...그냥 노답,1
지금내가보는게 전설의고향 ? 의천도룡기 ? 난도대채 멀보는거야 아우 쪽팔려,1
진짜지루하다~~얼릉결론이나고끝났으면좋겠다...넘답답하고짜증나는장면들이많다...,1
처음에볼수있어는데 지금은참무슨애들보는드라마도아니고,1
월광대군은 어리생각뿐이고도하는 집중을 흐릴뿐이고부호군은 이도저도아니고영상은 사담껍데기고대비마마는 추상이80%고사담은 사람조종하는기술이있음서빤히돌아가고지루하다,1
보면서도짜증나  진짜 재미없어  본방은절때 못보겠어 그냥 다운받아서  돌려 본다,1
파워레인져 미라클포스 하고 비슷하다  울6살 아들 잘보네 여주인공 연기안되면 파워네인저 처럼 얼굴 가면 다쓰는것도 괜찮을듯,1
내용도 시도도 돋보이나 여주 도하는 볼수록 미스캐스팅,1
여주 도하 연기 최악..배우들의 연기가 다 따로 놀고..정말 기대했는데...이제 여기서 고만 봐야할 듯..,1
갈수록  스토리는  먼바다로  스토리가 단막극장 보는 듯합니다. 시청률이야  아이돌덕분에 나오지만  스토리가  너무막 넘어갑니다. 도하잡히고 결계 갇혀있는데  금세  찾고쉽게 구하고 회차가 넘어갈수록 단순해지고 박진감 없고 연기자분들 재능이아깝습니다.,1
여자배우의  기준은 무엇으로 뽑는지 그래도  큰 배역인데  연기는  아역보다도 못하니   정일우 연기때문에  보긴하지만  몰입이 안된다   윤호유노도 그렇고,1
눈뜨고 보기 힘든 쓰레기같은 극본. 이런 드라마에서 정체성없는 캐릭터 연기하느라 골 아플 연기자들에게 심심한 위로를...,1
정말 드라마라고 하기 민망하다..허접 그 자체 ㅉㅉ,1
진짜 드라마 평점 처음달아본닼ㅋ 내가 지금 정일우때문에 참고보고있다 팬으로서..솔직히 드라마에서 거창한 cg 안바라니까 넘어가는데 진짜 여주 연기때문에 집중이안된다 제작사도 정윤호랑 관련된거 읽어보니까 쓰레기더만! 정일우 보고싶어서 진짜 꾹참고본다..,1
와..신랑이  보니  어쩔수없이  보는데  전개가  느리고  정말  짜증남 .작가누구냐..,1
핵노잼이다 개노잼이다 10노잼이다 그냥 노잼이다.,1
스토리도 쓰레기고 지루해쥭겠다,1
여주가 재미 다깍아먹는 드라마. 정일우아역 어버버부터 좀맛가기시작. 점점 흥미떨어지고 개연성부족한느낌.  노잼으로변하는중 남성연기자들은 연기 대체적으로 다잘하는데 그들의연기가 아깝다.,1
내용이 뭐 산만하고 재미도 업고 이건 이도 저도 되지 않은 느낌,1
죄송하지만.. 도하라는 캐릭터를 맡은.. 고성희씨가 연기를 못하네요..월화드라마가 좋은게 없어서 그냥 이거나 보고있는데 왜 아직까지 좀더 발전하지 못한 배우를 여주인공으로하죠? 여주인공때매몰입도도 떨어뜨리고그.김성오만 잘하는거같네요판타지도진짜아닌거같고,1
내가 진짜 윤태영씨 팬이라서 웬만하면 참고 보려고 했는데..지루해서 도저히 못보겠네요...여주..연기도..참..타사에서 새로 드라마 시작했던데...그나마 이정도 시청률 유지하려면 스토리라도 재밌어야할듯...어제..진짜 채널 돌아갈뻔 했음..,1
전개가 너무 느려요 퇴마이야긴데 정작 나오는건 얼마안돼네요 황당해서 그저 웃음만???,1
"세상에는 두가지의 볼거리가 있다. 정말 재밌고 알찬 것, 정말 가관인 것. 이 드라마는 후자가 아닌가 싶다.",1
야경꾼 100회까지 가나여,1
이걸 드라마라고 시청자 보라고 만들다니 ... 한국시청자 수준을 너무 무시한다.... OO전 태사기보다 못하다니 니들 월급은 시청률 뽑아주는 시청자님들께 드려라 감사하다고 ㅋㅋㅋ,1
너무했다  무녀가 아무런 저항없이 귀신한테.. 너무함  아무리 드라마지만 기본은지켜라 작가야,1
작가가 단막 쓰던 작가인가?  한달만에 봤는데도 이야기 전개가 그대로 ㄷㄷ,1
아이큐 50도 안될것같은주인공들 아이큐 70정도라도해주시면 안될까요?너무 무리였나요??,1
이건 시종일관 질~~질왜?  제목이 야경꾼 일지냐고 지금 10회가 넘어가는데 즉 2달이 넘어가는데.  앞에서 누군가가 얘기 하더만 이거 100부작이냐고 그러다 또 한 순간에 모든걸 훅진짜 지루함의  지존,1
루즈한 전개. 언제까지 사담의 행동을 바라보고만 있는건지?,1
참고 여기까지 봤는데...아 속터져 죽을것 같다.. 전개라도 좀 빨리 진행했으면....,1
12회인데..전개가 너무 더디네요점점 재미가없어져요 조연배우들이 매력있고 판타지를좋아해서 보긴하지만..이대로라면 20회 나 가야 제대로귀물들과 싸우는장면 나오겠어요~,1
이렇게 엉성한 스토리 참간만에본다. 개연성 제로에 여배우 맹한표정 남주인공 오버표정. 참골고루 한다.,1
장난하냐?! 작가고 PD고 시청자 인내심 시험하는거야?? 보던 거라 봤더니 이렇게 질질 늘어져서야... 니넨 니네 드라마 안 보는거냐??!! 1.2배로 봐도 시간 아깝다 그냥 안본다 안봐!!,1
정말 기대 않 했는데 않하는게 남. 진심 재미없음.,1
액션은개뿔..박진감제로! 긴장감제로! 액션은 어설프고..범인 잡는것조차 엉성..코미디장르도 섞였다는데..어느부분이 코믹한건지;;;? 이전의 평점보고 영화봤더니..개망함ㅠㅠ 절대비추..,1
감독에게 묻고싶다  뇌가 어떻게 생겨야 이런영화를 만드는지..보는내내 불쾌하고 더럽다,1
상금을 미끼로 주인공과 관객을 가지고 농락,1
아버지는 예전 우승자였는데 왜 가난한겨?,1
내입장에서 보자면 2단계 미션이 팔자르는거 외의 뒤에해야하는 미션들보다 더 하기힘들고 애 울리는것도 그냥 밀어 넘어뜨려울렸을거같다. 그리고 영화가 전반적으로 좋은 소재로 초반은 좋게 시작했으나 가면갈수록 떨어지는것이 아쉬운 영화. 평점 좀 낮추자.,1
그냥봤다 2배속으로 내취향은 아닌것같다,1
이 영화를 돈 주고 봤네요 ㅡㅡ;; 정말..이걸 영화라고 봤다니 앞뒤도 안맞고 영화가 산으로 가는..,1
평점 조정용 5점정도가 ..,1
오유에서 왔습니다 알바들 판치는 이영화 싫어용,1
연기도 별로고 내용도 뭘 말하려는지는 알겠는데 매끄럽지 못한 어설픈 느낌..애들이 연기가 어색함;;특히 홍경민 국어책읽기 ㄷㄷ,1
심오한척 하면 왕인거야~그런거야~,1
학교가 사회의 축소판..,1
뭐지?,1
소설만큼 몰입이 되질 않는다,1
"황정음  마지막회까지 연기가 안느네. 연기공부 좀 더하고, 한광훈.광철이는 왜 아무생각없이  가다가 멍청하게 총 맞냐?? 어이없고 드라마 참 재미없다.",1
에덴의동쪽 나연숙작가여서 기대하고본것까진 좋았다.  그러나 주인공 황정음 이망친드라마다 거의 매회 울고있다 슬프기는커녕 짜증나고 너무 과하게 깝친다 그래서 별을여러개달고 계신다 제발 하이킥때의 황정음 으로돌아와라,1
은정진차역겹다 하...,1
한10년  돌려서 여주인공 바꿔라!,1
아..제발..은정이 발연기에 불편해서 채널 돌렸다..전혀 감정 이입안되고 목소리만 찢어지게 붕뜬~싫더라정말..,1
은정좀 . . 꺼지라해여,1
이런 막장드라마 전파낭비입니다.,1
진심 내용 개더러워 작가 때려쳐라 이거보다가 마마보면 진짜 힐링되는 느낌이다ㅉㅉ,1
너무 무섭워요ㅠㅠ 안무섭으면,1
서인애좀 살려줘요 작가님 이건너무해,1
보다가 암걸릴것같다. 오늘 방송보고 충걱받아서 잠을 못자는중..,1
그냥내용졸라짜증남 그냥레기임 (작가),1
악쓰고 폭력적이고... 내용전개 짜증나고...공감도 안되고... 불쌍하지도 않고 ... 지 죽을자리 죽어라 찾아다니는.. 여자를 멍청하게 그린 이런드라마 화나네요여기나온  여자캐릭터들 다 이상하네요 비정상 ....여성폄하드라마 인듯?,1
하지말라는거 굳이 꼭 그렇게 했어야하나...주위사람을 너무 힘들게 하네.모든 일은 본인이 화를 부른거다.,1
황정음언니 어떻게 된거예요 ?그리고 잘됬으면 좋겠어요 당연히 해피엔딩이겠죠?또 복수 빨리하게 해주세요!!!,1
그만 좀 해라.또 데모하고 또 도망가고. 그만좀 같은 얘기 질질 끌지마라.또 똑같은 얘기를 지겹네,1
여주 굳이 안해도 될껀 다떠벌리고 다녀서 아버지 죽게해 광철이 몇년간 죽은채로 살고 총리아들은 만나지말라는거 만나서 깨져 힘은 없으면서 왜자꾸 죽으려 발광하는지 모르겟음 극중 서인애 암적인 존재인듯 복수에 공감이 안가는상황에서 이런 전개는 답답하기만함,1
빽투더퓨처 시리즈에요~??^^;;작가님~~,1
전혀 공감이 가지 않는 스토리와 전혀 이해할수없는 주인공들의 행동 정경호와 황정음재미있다는 사람들 모지~?ㅡㅡ작가~ 끝~~,1
모래시계보다 못하다그냥그래,1
미술에 전혀 신경을 안쓰는듯..시대적 분위기와 전혀 맞지않는 미장센요소..미술감독 짤라라,1
연기는 한명도빠짐없이 굳굳 하지만 내용이 이상함...2회까지참고보다 안봄....ㅜㅜ,1
정경호 격투기장면에 이어 마지막까지너무 잔인해서 다시는 보고 싶지 않네요정말 참다참다 글 올립니다이렇게 잔인한장면을 올려도 되나 싶네요,1
정경호장면이 너무 잔인함..공중파방송에서 저래도싶나해요..정도가 심하네요.채널 돌렸어요.아무리 애들이 안보는시간대라해도...넘 심한장면이많네요..수위조절이 필요할듯..어른들이 애들 버려요..,1
린치의 장편영화 데뷰작. 한마디로 치기 어리고 파격적이고 싶은  작가적 편린으로 가득하다. 린치도 걸음마는 아장아장이었다.,1
"1점이 아까운 영화. 이 감독은 포스트 모더니즘 장르를 얼마나 시청자에게 불쾌감을 줄수 있는지로 파악하는듯함. 동시대에 나온 에일리언, 블레이드러너 등에비해 형편없는 전개와 중2병넘치는 소재... 왜 이런 영화가 요즘 생산되지 않는지 확인시켜준다",1
지루해서 미침. 성스러운피가 100배는 재미있다,1
보고나서 한달은 이유없이 메슥꺼림에 괴로웠음. 다시는 보고싶지 않음. 대체 뭐가 천재의 기준인건지?,1
외계인의생활을표현한것같은데천재는개뿔 상상력이부족하면만들지를마라,1
소음 때문에 잠조차 잘 수가 없었다. ㅤㅅㅞㅅ!!,1
그냥 독특하기만하다,1
도대체 린치는 이 영화를 무슨 생각을 가지고 만들었을까,1
수술티 많이 남.. 안타까움..,1
그래~벗는 재미로 본다~ㅠㅠ,1
오인혜는 멀쩡하게 생겨서 왜 맨날 이런 영화만 찍고댕기는거지?수퍼스타K에 출현했던 최은 나온다.털까지 나온다. 다른배우는 공사친거도 나온다.요샌 노출이 상당히 관대해진것 같다.근데 배우 리스트에 최은이란 이름은 왜 없지?,1
근데 이영화 일단 오인혜는 둘째치고 베드신 수위는 진짜 엄청쎈거같다.. 솔직히 국내에서 나탈리 말고 이정도로 베드신 수위 쎈 영화는 없을건데... 조연배우들이 먹여살린 영화다. 오인혜는 그냥 이름홍보정도?,1
오인혜 이럴꺼면 영화 나오지마라..남성팬들을 다 호구로 보는거냐? 앞으로 너 나오는 영화 안볼란다...,1
평점 초반에 알바들이 남긴 글 읽고 너무 웃겨서 하나 달고 가네 ㅋㅋ,1
요즘 비디오가계가 없어서 힘들죠?ㅠ,1
오인혜 잘 벗기만 했어도 8점 이상 줄라했는데 절라 몸사려서 1점 ㅋㅋ,1
당황하지 않고 토랜트에서 무료로 다운 받아 빨리 보기로 떡치는 장면만 찾아 보면~~~끝!,1
작품성 개판인건 둘째치고 왜 인혜누나랑 이상한 요가 아저씨랑 베드씬 집어넣은겁니까 보는내내 분노했네요,1
내생에 최악의 영화 TOP5,1
그래도 나름 배우라는 ㅊㅈ가 에로영화를 찍다니,1
낚시영화 안보는게 좋음,1
이런 언플 하지 않았으면...,1
진짜  이게 영화냐??? 1점도 아까움,1
그냥 쓰레기 영화. 인혜야~ 인제 그냥 좀 벗어라.. 그러니까 연기가 안늘지..,1
오인혜씨 좀 실망이네요. 인간중독의 임지연씨랑 비교됨. 이왕 하는 연기 좀 더 열정적으로 하셨더라면 좋았겠네요.,1
소원택시부터 2연속 뒤통수 초심을 잃었다...,1
오인혜도 벗지 않으면 이제 누굴 믿으란 말인가..아아...통탄스럽다,1
안봐도 OOO네 ~~~~,1
별그지같은 영화가 다있네 ㅋ 만원주고 보시는 분들도 계시는구나. 엄청 돈아까웠을듯. 공짜로봤지만 시간만 잡아먹구 그냥 허접쓰레기.,1
이게뭔가요내용도없고,1
오인혜 가슴 좀 볼려고 했더니만 에로배우들만 나와 짜증난다,1
오인혜라는 미끼에 걸려서 돈주고 본 중생들이 없기를 바란다...감독이 일단 개아들이다..투자자들도 오인혜의 화끈한걸 기대하며 투자했을텐데 ㅎㅎ 두번째 오인혜도 평생 이딴거나 낚시하며 찍을려면 때려쳐라,1
이은미 이 언니는 잘 벗는데  오인혜는 바캉스 이후로 노출을 안하거나 다 가려버리는데 왜 그러는지 모르겠네. 이런 영화 나오고 정사신 찍을꺼면 노출하는건 당연하지 않나? 인혜 노출 기대하면 세번째 낚이는 영화임. 흥미떨어져.,1
그냥 벗고 눈요기라고 해주던가 아니면 이따위 영화를 출연하지 말던가 그도 아님 그 와중에 연기라도 좀 늘던가,1
ㅅㅅ로 시작해 ㅅㅅ로 끝나는 별 내용도 없는 그냥 애로영화..,1
이 영화를 끝까지 본 나에게 내가 너무 미안해,1
맨 뒷페이지 알바 평점 쩐다. 명량보다 재밋다는 말은 올해 들은 개소리들중에서도 탑이다,1
돈내고 보긴 아까운 머 그런거지,1
기대하지마세요 노출역은 다른 여배우(최은)내용도 그다지 별루임,1
이건  말그대로  사기입니다. 찍을려면  제대로  찍던가! 이게뭔가요? 오인혜는  첫영화이후로 계속 벗는 척만하네요. 근데 마케팅은 항상 오인혜의 노출씬 끝내준다는  식이네요. 더이상 속지맙시다.,1
마케팅도 최소한의 양심은 있게 해라. 덕분에 교훈은 얻었다. 다시는 이런 예술성을 가장한 쓰레기 영화 돈 주고 안본다.,1
이상하다... 절대 10점받을 영화는 아닌데 분명 나쁜세력이있는걸꺼야..,1
삼류 에로영화..ㅉㅉ,1
"제작자와 감독 홍보팀도 멍청한게 사람들이 관람평을 보고 구매 할텐데 ....차라리 멘탈 쓰래기 배우 안썼으면 연기도 그나마 되는 이은미보고 좋게 볼텐데, 속는 기분에 더 실망할거다..많은 사람들이 이글보고 사기단에 세종대왕 어진 헌납하지 말길..",1
오인헤 소원택시 때 부터 왜 이름만 파는거지?,1
혹시라도 만원 주고 다운받으실분을 위하여 씁니다 배슬기영화랑 똑같다고 보시면 됩니다 배슬기 노출언플하고 막상 배슬기 노출은 없었던거처럼....오인혜도 전혀 안나오니 아예 안보시는걸 추천합니다,1
이상한 영화 그만 만들라 영화 제작비가 아깝다.,1
무삭제판에서 오인혜 꺼 안나오면 진짜 사기중의 사기다,1
"상영관이 없는 까닭은 온라인, IPTV채널에 동시상영 서비스 오픈하려고 단관개봉 한거고.. 즉 1만원에 팔아먹겠다는 거. 오인혜를 얼굴마담으로 내세운 고도의 낚시 영화로 판단됨",1
이것들 개봉일 말도 없이 연기하더니 오인혜 장면 다 자르고 개봉시킨거 아니야?,1
오인혜 파격노출 수위로 낚시해놓고 정작 벗는장면은 에로배우들이 등장 오인혜 노출은 없습니다 혹시나 오인혜 노출을 기대하시는분들은 보지마세요,1
두번 다시 오인혜로 마케팅하는 영화 돈 주고 안본다.... 10000원이 이렇게 아깔울 수가 없다...  설계인지 그 영화도 괘씸해서 돈주고 안본다..  애는 진짜 바보인가;;;; 섹시한 이미지가 싫으면 이런 영화에 나오지 자체를 말던가... 밉상,1
말이 오인혜 주연이지 에로배우들만 모아놓고  절대 보지마삼,1
이색적이나 조화롭지 못한 맛의 동서양 퓨전,1
감독이 잘못했네...,1
쥐는 무슨죄냐 딴 영화에선 치즈도 주는데 여기선 고생만 시킴  쥐도 관객도 괴롭히는 영화,1
임산부인데진짜최악의영화네ㅡㅡ예전의(이끼)같은류의영화인줄알고굉장히기대했는데완전최악1점도아깝고계속쥐죽이는것만나오고더럽고징그럽고싫다ㅜㅜ영화내내눈감고있었음대실망ㅜㅜ,1
배우들이 무슨죕니까아,1
4류 영화... 1류 배우 써서 이게 뭐냐...,1
출연료 10원 못 받고 온갖 나쁜 역으로 몰리는거 까진 이해해.. 근데 영화완성도는 어느정도 되어야하는거 아뇨?  -   전쥐련.,1
진짜 보지마세요.제발..,1
"내가 영화를 만들어 보진 않았지만, 지뢰작은 분별 할 수 있다. 연기가 어색한 탓인지 스토리가 억지적으로 전개되는 탓인진 잘 모르겠다. 다만 영화가 진행되는 내내 매끄럽지 못하고 끊기며 부자연스러운  느낌을 떨칠 수가 없었다.",1
정말 망할만한 스토리에 cg였다. 배우가 아깝다.,1
아니!!!결국 피리부는사나이,1
"왜 이 영화가 6점이나되죠? 이해할 수 없는 전개, 소통안되는 씬들, 인물들의 알수없는 감정 등 모든게 잘못된 영화.",1
류승룡 피리불면서 머리 까딱까딱하는데 진자짜오글거림,1
고3이라 진짜 큰맘먹고 보러갔는데 스트레스가 풀리기는 커녕 후회중,1
뭐 이딴..ㅡㅡ 영화가..,1
스토리 왜이럼ㅋㅋㅋ배우들 연기가 진짜 아까운 영화인것같고 댓글처럼 쥐가 주연같음 !,1
최악의 영화다 시간이 아까운다,1
아. 드럽게 재미없네  하아. ㄹㅇ,1
"괴물이나 몬스터 대신 누구나 혐오하는 동물인 쥐를 등장시킨 슬러쉬물이다. 그렇다고 잔인하지도 않다. 감동도 없고, 주인공이 마을 전체를 상대로 복수를 했는데도 하나도 시원하지가 않다. 오락 영화도 이렇게 만들면 안된다는 것을 증명한 영화다.",1
"색다른 소재라 나름 괜찮겠다..했는데... 중반부를 뭉터기로 드러낸것 같은 결말만...재미도 없고 연출력,시나리오 실망",1
처음에는 흥미진진했는데 후반부쯤에서 뭐지..피리부르는사나이내용과 거의같은 스토리로 가는것은...이라는 느낌을보고 한숨나왔지요...,1
"두 남자 주연배우 좋아해서 봤는데...   연출이 완전 ㄱ ㅐ 판, 올해 최악의 영화!",1
참나 이런영화를 왜만드는지...류승룡도 삼류가되가는구나.,1
친구들한테도 좌시 할겁니다.. 이 영화 보지말라거,1
